Country Name,Country Code,Indicator Code,Indicator Name,Date,value,continent
Europe & Central Asia,ECS,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2003,77.5064416578455,
Europe & Central Asia,ECS,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2003,69.7909911521958,
Europe & Central Asia,ECS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2003,73.5145656247101,
Europe & Central Asia,ECS,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2003,16.7924329637837,
Europe & Central Asia,ECS,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),2003,61.7676391967713,
Europe & Central Asia,ECS,SP.POP.TOTL,"Population, total",2003,866189044.0,
Europe & Central Asia,ECS,SE.TER.ENRR,"School enrollment, tertiary (% gross)",2003,52.7996101379395,
Europe & Central Asia,ECS,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2003,8.12090431725585,
Europe & Central Asia,ECS,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2003,34.471398600977,
Europe & Central Asia,ECS,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2003,9.45664308834849,
European Union,EUU,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2003,17.3139913151141,
European Union,EUU,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2003,1498427.875,
European Union,EUU,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2003,31.4368502226892,
European Union,EUU,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2003,165.40149556925,
European Union,EUU,AG.LND.FRST.K2,Forest area (sq. km),2003,1532428.526,
European Union,EUU,NY.GDP.PCAP.CD,GDP per capita (current US$),2003,22968.3491203586,
European Union,EUU,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2003,44.1379794764442,
European Union,EUU,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2003,80.8792739396784,
European Union,EUU,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2003,74.4683337895455,
European Union,EUU,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2003,77.5906619590104,
European Union,EUU,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2003,15.5626435554835,
European Union,EUU,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),2003,83.8562555926662,
European Union,EUU,SP.POP.TOTL,"Population, total",2003,432415932.0,
European Union,EUU,SE.TER.ENRR,"School enrollment, tertiary (% gross)",2003,56.361400604248,
European Union,EUU,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",2003,11.4680518290672,
European Union,EUU,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2003,7.05215333922327,
European Union,EUU,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2003,22.4113005893367,
European Union,EUU,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2003,10.6045094659661,
Latin America & Caribbean,LCN,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2003,7.81059529146586,
Latin America & Caribbean,LCN,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2003,914733.03891251,
Latin America & Caribbean,LCN,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2003,4.78221439729958,
Latin America & Caribbean,LCN,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2003,112.011779724532,
Latin America & Caribbean,LCN,AG.LND.FRST.K2,Forest area (sq. km),2003,9988474.56,
Latin America & Caribbean,LCN,NY.GDP.PCAP.CD,GDP per capita (current US$),2003,3787.75945285522,
Latin America & Caribbean,LCN,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2003,39.5139929316446,
Latin America & Caribbean,LCN,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2003,75.8072203335334,
Latin America & Caribbean,LCN,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2003,69.3867528242972,
Latin America & Caribbean,LCN,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2003,72.5622615412367,
Latin America & Caribbean,LCN,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2003,41.1759674170034,
Latin America & Caribbean,LCN,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),2003,16.808329400861,
Latin America & Caribbean,LCN,SP.POP.TOTL,"Population, total",2003,542599527.0,
Latin America & Caribbean,LCN,SE.TER.ENRR,"School enrollment, tertiary (% gross)",2003,28.0764503479004,
Latin America & Caribbean,LCN,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2003,2.48367109277442,
Latin America & Caribbean,LCN,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2003,8.62628399597693,
Latin America & Caribbean,LCN,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2003,11.063561068534,
Middle East & North Africa,MEA,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2003,0.539346968904551,
Middle East & North Africa,MEA,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2003,899449.094,
Middle East & North Africa,MEA,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2003,6.51145339560599,
Middle East & North Africa,MEA,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2003,84.7573978724835,
Middle East & North Africa,MEA,AG.LND.FRST.K2,Forest area (sq. km),2003,214457.46,
Middle East & North Africa,MEA,NY.GDP.PCAP.CD,GDP per capita (current US$),2003,3442.68366610441,
Middle East & North Africa,MEA,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2003,20.1578042776479,
Middle East & North Africa,MEA,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2003,72.5548106725161,
Middle East & North Africa,MEA,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2003,69.0694850531465,
Middle East & North Africa,MEA,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2003,70.7515444271799,
Middle East & North Africa,MEA,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2003,36.8360497484361,
Middle East & North Africa,MEA,SP.POP.TOTL,"Population, total",2003,333608806.0,
Middle East & North Africa,MEA,SE.TER.ENRR,"School enrollment, tertiary (% gross)",2003,21.7173500061035,
Middle East & North Africa,MEA,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2003,3.53577840196569,
Middle East & North Africa,MEA,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2003,6.29577867930214,
Middle East & North Africa,MEA,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2003,17.7443998744823,
North America,NAC,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2003,11.017321815881,
North America,NAC,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2003,2621886.665,
North America,NAC,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2003,47.2683033647817,
North America,NAC,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2003,113.208938393931,
North America,NAC,AG.LND.FRST.K2,Forest area (sq. km),2003,6527502.42,
North America,NAC,NY.GDP.PCAP.CD,GDP per capita (current US$),2003,38395.2215763759,
North America,NAC,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2003,46.0307967299495,
North America,NAC,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2003,79.9448150937633,
North America,NAC,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2003,74.786472277676,
North America,NAC,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2003,77.3028107705754,
North America,NAC,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2003,14.2011042942232,
North America,NAC,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),2003,75.2987590197743,
North America,NAC,SP.POP.TOTL,"Population, total",2003,321815286.0,
North America,NAC,SE.TER.ENRR,"School enrollment, tertiary (% gross)",2003,77.7300109863281,
North America,NAC,SL.UEM.NEET.ZS,"Share of youth not in education, employment or training, total (% of youth population)",2003,13.5693878109874,
North America,NAC,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2003,5.1175112450064,
North America,NAC,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2003,18.6197567088052,
North America,NAC,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2003,5.82395178483254,
South Asia,SAS,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2003,2.0837828430001,
South Asia,SAS,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2003,361588.202,
South Asia,SAS,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2003,57.4476873957226,
South Asia,SAS,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2003,102.47056403091,
South Asia,SAS,AG.LND.FRST.K2,Forest area (sq. km),2003,862870.013,
South Asia,SAS,NY.GDP.PCAP.CD,GDP per capita (current US$),2003,538.711135990329,
South Asia,SAS,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2003,25.7959771509335,
South Asia,SAS,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2003,64.9184315060097,
South Asia,SAS,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2003,63.167161207742,
South Asia,SAS,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2003,64.0113964571902,
South Asia,SAS,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2003,71.2293896541323,
South Asia,SAS,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),2003,13.140922071579,
South Asia,SAS,SP.POP.TOTL,"Population, total",2003,1468324423.0,
South Asia,SAS,SE.TER.ENRR,"School enrollment, tertiary (% gross)",2003,9.14797,
South Asia,SAS,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2003,11.605419177199,
South Asia,SAS,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2003,15.3338047514644,
South Asia,SAS,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2003,5.59257346707909,
Sub-Saharan Africa,SSF,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2003,2.01007477924355,
Sub-Saharan Africa,SSF,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2003,155690.123751517,
Sub-Saharan Africa,SSF,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2003,62.3315994293825,
Sub-Saharan Africa,SSF,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2003,12.2525376360486,
Sub-Saharan Africa,SSF,AG.LND.FRST.K2,Forest area (sq. km),2003,6908664.746,
Sub-Saharan Africa,SSF,NY.GDP.PCAP.CD,GDP per capita (current US$),2003,772.769761067037,
Sub-Saharan Africa,SSF,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2003,46.6291680668811,
Sub-Saharan Africa,SSF,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2003,53.155386241279,
Sub-Saharan Africa,SSF,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2003,50.1787681808492,
Sub-Saharan Africa,SSF,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2003,51.642123874248,
Sub-Saharan Africa,SSF,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2003,35.8546721812878,
Sub-Saharan Africa,SSF,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),2003,15.252013498429,
Sub-Saharan Africa,SSF,SP.POP.TOTL,"Population, total",2003,719716165.0,
Sub-Saharan Africa,SSF,SE.TER.ENRR,"School enrollment, tertiary (% gross)",2003,5.63567018508911,
Sub-Saharan Africa,SSF,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2003,4.72925911473476,
Sub-Saharan Africa,SSF,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2003,12.8390758125595,
Sub-Saharan Africa,SSF,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2003,7.03709054999075,
Africa Eastern and Southern,AFE,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2004,2.59333159360834,
Africa Eastern and Southern,AFE,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2004,106408.253340225,
Africa Eastern and Southern,AFE,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2004,71.0465945168078,
Africa Eastern and Southern,AFE,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2004,19.2092106356536,
Africa Eastern and Southern,AFE,AG.LND.FRST.K2,Forest area (sq. km),2004,4953973.324,
Africa Eastern and Southern,AFE,NY.GDP.PCAP.CD,GDP per capita (current US$),2004,993.668106328172,
Africa Eastern and Southern,AFE,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2004,47.1344924883658,
Africa Eastern and Southern,AFE,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2004,55.041854383674,
Africa Eastern and Southern,AFE,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2004,51.4693762469915,
Africa Eastern and Southern,AFE,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2004,53.2289134701853,
Africa Eastern and Southern,AFE,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2004,19.8546364199087,
Africa Eastern and Southern,AFE,SP.POP.TOTL,"Population, total",2004,441630149.0,
Africa Eastern and Southern,AFE,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2004,5.38252133458975,
Africa Eastern and Southern,AFE,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2004,14.7127041305151,
Africa Eastern and Southern,AFE,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2004,7.84327429793834,
Africa Western and Central,AFW,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2004,0.931576548449471,
Africa Western and Central,AFW,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2004,63325.423,
Africa Western and Central,AFW,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2004,0.308601201389011,
Africa Western and Central,AFW,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2004,6.52864333023348,
Africa Western and Central,AFW,AG.LND.FRST.K2,Forest area (sq. km),2004,1920127.344,
Africa Western and Central,AFW,NY.GDP.PCAP.CD,GDP per capita (current US$),2004,854.514572415174,
Africa Western and Central,AFW,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2004,45.9328087324299,
Africa Western and Central,AFW,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2004,51.7051181018026,
Africa Western and Central,AFW,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2004,49.7756825172099,
Africa Western and Central,AFW,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2004,50.7334166512703,
Africa Western and Central,AFW,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2004,62.4965931580587,
Africa Western and Central,AFW,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),2004,17.5261858672325,
Africa Western and Central,AFW,SP.POP.TOTL,"Population, total",2004,297353098.0,
Africa Western and Central,AFW,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2004,3.55806451425951,
Africa Western and Central,AFW,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2004,9.6039021490356,
Africa Western and Central,AFW,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2004,4.88177759274266,
Arab World,ARB,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2004,0.390466660871197,
Arab World,ARB,EN.ATM.CO2E.LF.KT,CO2 emissions from liquid fuel consumption (kt),2004,723326.751,
Arab World,ARB,EG.ELC.COAL.ZS,Electricity production from coal sources (% of total),2004,2.17047279629095,
Arab World,ARB,AG.CON.FERT.ZS,Fertilizer consumption (kilograms per hectare of arable land),2004,88.7828143458798,
Arab World,ARB,AG.LND.FRST.K2,Forest area (sq. km),2004,475504.62,
Arab World,ARB,NY.GDP.PCAP.CD,GDP per capita (current US$),2004,3430.91351946936,
Arab World,ARB,SL.TLF.TOTL.FE.ZS,"Labor force, female (% of total labor force)",2004,20.9836948603888,
Arab World,ARB,SP.DYN.LE00.FE.IN,"Life expectancy at birth, female (years)",2004,70.758012929892,
Arab World,ARB,SP.DYN.LE00.MA.IN,"Life expectancy at birth, male (years)",2004,67.1442153153689,
Arab World,ARB,SP.DYN.LE00.IN,"Life expectancy at birth, total (years)",2004,68.886187759396,
Arab World,ARB,SH.XPD.OOPC.CH.ZS,Out-of-pocket expenditure (% of current health expenditure),2004,35.5722319072507,
Arab World,ARB,SH.STA.SMSS.ZS,People using safely managed sanitation services (% of population),2004,40.4168110690938,
Arab World,ARB,SP.POP.TOTL,"Population, total",2004,307862846.0,
Arab World,ARB,SE.TER.ENRR,"School enrollment, tertiary (% gross)",2004,20.7749290466309,
Arab World,ARB,SH.STA.SUIC.FE.P5,"Suicide mortality rate, female (per 100,000 female population)",2004,3.01819743479247,
Arab World,ARB,SH.STA.SUIC.MA.P5,"Suicide mortality rate, male (per 100,000 male population)",2004,5.82893860509481,
Arab World,ARB,SL.UEM.TOTL.FE.ZS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",2004,17.9056469320161,
Caribbean small states,CSS,EG.USE.COMM.CL.ZS,Alternative and nuclear energy (% of total energy use),2004,0.455988732047997,
